Symbol,Company Name,Market Cap,Div. ($),Div. Yield,Payout Ratio,Div. Growth,Payout Freq.,Div. Gr. Years,Div. Years,Div. Growth 3Y,Div. Growth 5Y,Category,fiveYearAvgDivdendYield,Trainling_5Y_avg_dividend_yield,Trainling_5Y_min_dividend_yield,Trainling_5Y_max_dividend_yield,Trainling_10Y_avg_dividend_yield,Trainling_10Y_min_dividend_yield,Trainling_10Y_max_dividend_yield,Sector,Industry,FCF_Dividend_Ratio,Debt_to_Equity,ROE,EPS_Growth,Revenue_Growth,Trailing_EPS,Five_y_DividendYield_diff,Ten_y_DividendYield_diff
TR,"Tootsie Roll Industries, Inc.",2.81B,0.36,0.0096,0.28309999999999996,0.03,Quarterly,57.0,57.0,0.0271,-0.0231,King,0.0101,0.01127762532042199,0.007810403725201689,0.0156402497653898,0.012009672733978575,0.007810403725201689,0.0164906519029959,Consumer Defensive,Confectioners,3.7,1.4,10.34,-0.239,-0.006,1.27,-0.04950495049504955,-0.20064432956286704
MGEE,"MGE Energy, Inc.",2.75B,2.03,0.0279,0.49950000000000006,0.0593,Quarterly,51.0,56.0,0.0542,0.0524,King,0.0215,0.02350342658687824,0.016756146624103716,0.032506830338061336,0.024372030302999843,0.016756146624103716,0.036993915140571564,Utilities,Utilities - Regulated Electric,-1.18,64.86,11.04,0.236,0.011,4.07,0.2976744186046513,0.14475485436130925
FUL,H.B. Fuller Company,2.67B,0.98,0.0197,0.29059999999999997,0.0492,Quarterly,57.0,57.0,0.06709999999999999,0.07780000000000001,King,0.012,0.014163451774053086,0.009663104556300584,0.02418538764805499,0.014956968406466807,0.009663104556300584,0.03422407005601936,Basic Materials,Specialty Chemicals,2.41,106.25,9.39,0.618,0.058,3.37,0.6416666666666665,0.317111828054841
HTO,H2O America,2.62B,1.76,0.027999999999999997,0.6307,0.0482,Quarterly,33.0,55.0,0.0507,0.0536,King,0.0259,0.03194712497263984,0.023675899335585966,0.04194425242631542,0.028621588039658107,0.015992929766985114,0.04194425242631542,Utilities,Utilities - Regulated Water,-4.74,102.58,6.46,-0.126,0.062,2.84,0.08108108108108099,-0.02171745462889188
BANR,Banner Corporation,2.37B,2.08,0.0297,0.3432,0.0625,Quarterly,1.0,32.0,0.0276,0.0446,SCHD,0.0324,0.041164808251559735,0.02657814966372058,0.06472951075197461,0.045915472805039215,0.02030607760432926,0.12068702966994878,Financial Services,Banks - Regional,3.67,,10.78,0.092,0.069,6.06,-0.08333333333333326,-0.35315922529843946
NWBI,"Northwest Bancshares, Inc.",2.24B,0.80,0.0521,0.7626000000000001,,Quarterly,,32.0,,0.0051,SCHD,0.0631,0.08492586778453394,0.05803855658857652,0.12334986662475703,0.08208410551119615,0.05803855658857652,0.12334986662475703,Financial Services,Banks - Regional,1.29,,8.57,0.385,0.232,1.03,-0.17432646592709988,-0.3652851587340056
OFG,OFG Bancorp,2.21B,1.40,0.026699999999999998,0.2663,0.1739,Quarterly,5.0,35.0,0.16219999999999998,0.3099,SCHD,0.0234,0.025767315470692182,0.013392264391777275,0.03959137788996361,0.023794600135188478,0.013167967901526252,0.03959137788996361,Financial Services,Banks - Regional,3.84,,16.08,0.209,0.104,5.07,0.1410256410256409,0.12210332799477853
WHR,Whirlpool Corporation,2.13B,1.80,0.054400000000000004,0.6279,-0.3643,-,,56.0,-0.1402,-0.0191,SCHD,0.0566,0.08099870047037194,0.03526410161740821,0.19393181523811104,0.06381251947742059,0.02713458154473772,0.19393181523811104,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.27,205.43,5.93,-0.011,-0.068,3.04,-0.03886925795052992,-0.14750270878665286
FCF,First Commonwealth Financial Corporation,2.12B,0.56,0.0265,0.3418,0.0377,Quarterly,9.0,40.0,0.0393,0.040999999999999995,SCHD,0.033,0.041755757608642606,0.028015349032997017,0.05876930359797138,0.0430157916809738,0.02465254369693173,0.080088784900816,Financial Services,Banks - Regional,3.09,,10.91,0.375,0.096,1.64,-0.19696969696969702,-0.38394717464374506
SRCE,1st Source Corporation,2.07B,1.72,0.02,0.2412,0.1351,Quarterly,39.0,52.0,0.0949,0.0732,SCHD,0.0251,0.030085954628909208,0.01785527009717066,0.042844179746383944,0.029806031364908586,0.017541259403195966,0.05157317916614943,Financial Services,Banks - Regional,5.54,,13.09,0.293,0.16,6.97,-0.20318725099601595,-0.328994868349145
BKE,"The Buckle, Inc.",2.07B,1.40,0.0342,0.32280000000000003,0.1282,Quarterly,,24.0,0.027999999999999997,0.0599,SCHD,0.034,0.16401061088123856,0.06886811301423151,0.4242624432481475,0.21912793533828773,0.06886811301423151,0.529424574155349,Consumer Cyclical,Apparel Retail,0.91,86.18,45.76,-0.022,0.046,4.34,0.005882352941176435,-0.8439267912272237
NWN,Northwest Natural Holding Company,2.02B,1.97,0.0409,0.6525,0.0051,Quarterly,71.0,71.0,0.0051,0.0052,King,0.0441,0.05256004992753298,0.03752067523639169,0.06874665923395079,0.04865006152164336,0.03264842898294049,0.06945017286938839,Utilities,Utilities - Regulated Gas,-2.56,173.28,8.35,,0.031,2.99,-0.07256235827664402,-0.15930219365078352
CHCO,City Holding Company,1.97B,3.48,0.024700000000000003,0.3811,0.1013,Quarterly,14.0,25.0,0.10210000000000001,0.08539999999999999,SCHD,0.0268,0.031228672521695505,0.02291219322709804,0.04486465063256269,0.03407715714637336,0.02291219322709804,0.04902148030867814,Financial Services,Banks - Regional,2.72,,16.75,0.028,0.009,9.13,-0.07835820895522379,-0.27517427894865687
GRC,The Gorman-Rupp Company,1.95B,0.76,0.0102,0.321,0.027000000000000003,Quarterly,53.0,56.0,0.0278,0.0416,King,0.0196,0.020996940827380923,0.008249392003539859,0.032912990251338155,0.027573948808783673,0.008249392003539859,0.0998507754886342,Industrials,Specialty Industrial Machinery,4.54,62.33,14.86,0.225,0.039,2.37,-0.4795918367346938,-0.630085626446409
WU,The Western Union Company,1.94B,0.94,0.1515,0.7555,,Quarterly,,21.0,,0.0021,SCHD,0.0823,0.1080756225389526,0.06704894041536864,0.15304933499271367,0.08673944865452857,0.04654587810302784,0.15304933499271367,Financial Services,Credit Services,1.27,294.87,43.97,-0.351,-0.013,1.24,0.8408262454434994,0.7466101335668376
NSP,"Insperity, Inc.",1.92B,2.40,0.04769999999999999,,,Quarterly,7.0,22.0,0.0326,0.07139999999999999,SCHD,0.0291,0.04576152403174831,0.018503756544836644,0.15530767154909444,0.03398323756078214,0.0076876448522979444,0.15530767154909444,Industrials,Staffing & Employment Services,-3.43,783.61,-18.5,,0.017,-0.44,0.6391752577319585,0.40363318576354473
GABC,"German American Bancorp, Inc.",1.85B,1.24,0.0252,0.3275,0.0702,Quarterly,13.0,34.0,0.0757,0.0827,SCHD,0.0274,0.030665440584081598,0.02200036607170689,0.04385013268067114,0.02759803778407363,0.016397503659014153,0.04385013268067114,Financial Services,Banks - Regional,3.56,,12.46,0.214,0.11,3.8,-0.08029197080291972,-0.08689160449869007
STBA,"S&T Bancorp, Inc.",1.75B,1.48,0.0298,0.39399999999999996,0.0735,Quarterly,13.0,38.0,0.047599999999999996,0.0545,SCHD,0.037,0.04542857026206421,0.02876847290640394,0.06245626632706968,0.045045117534792185,0.026039438787905145,0.09082069128845294,Financial Services,Banks - Regional,2.44,,9.87,0.229,0.061,3.76,-0.19459459459459455,-0.33844106462852674
HUN,Huntsman Corporation,1.56B,0.35,0.0393,,-0.65,Quarterly,,20.0,-0.2767,-0.1294,SCHD,0.0455,0.05352860924633185,0.021548805077855178,0.1455578923334461,0.04511853250744217,0.01935159489507785,0.1455578923334461,Basic Materials,Chemicals,0.79,85.39,-3.84,,0.141,-0.98,-0.1362637362637362,-0.12896103184389732
LKFN,Lakeland Financial Corporation,1.49B,2.08,0.0347,0.4771,0.0404,Quarterly,12.0,32.0,0.0499,0.0931,SCHD,0.0276,0.032025654292280645,0.018462116539716127,0.046589724605572376,0.02974373277525769,0.018462116539716127,0.054177581836613635,Financial Services,Banks - Regional,2.02,,15.0,0.087,0.092,4.36,0.2572463768115943,0.16663232090577348
SCL,Stepan Company,1.41B,1.58,0.0253,,0.026000000000000002,Quarterly,58.0,58.0,0.026699999999999998,0.053099999999999994,King,0.019,0.023057525580115056,0.010516741285393198,0.04665635405781084,0.01777739569032441,0.009353527725210004,0.04665635405781084,Basic Materials,Specialty Chemicals,0.72,58.36,-0.22,1.016,0.15,-0.12,0.3315789473684211,0.4231555870565377
FMC,FMC Corporation,1.29B,0.32,0.031200000000000002,,-0.8621,Quarterly,,21.0,-0.4833,-0.3012,SCHD,0.0432,0.051992207275182216,0.016751914969138096,0.1938322357032873,0.03392130137035133,0.008356783025050668,0.1938322357032873,Basic Materials,Agricultural Inputs,-0.61,265.05,-88.38,,-0.175,-21.49,-0.2777777777777778,-0.08022396725409418
WEN,The Wendy's Company,1.27B,0.28,0.0409,0.7445,-0.3718,Quarterly,,24.0,-0.1757,0.052199999999999996,SCHD,0.0482,0.06420969511508326,0.020946833605363615,0.13924393774105462,0.044451999469392434,0.01399097490746745,0.13924393774105462,Consumer Cyclical,Restaurants,1.87,3380.61,108.04,-0.408,0.017,0.66,-0.15145228215767637,-0.0799064049264685
FLO,"Flowers Foods, Inc.",1.26B,0.50,0.0836,2.1621,-0.2359,Quarterly,12.0,25.0,-0.0611,-0.019,SCHD,0.0477,0.06725085851158139,0.036414141397236345,0.14682057918188243,0.06116351600239065,0.036414141397236345,0.14682057918188243,Consumer Defensive,Packaged Foods,1.52,151.7,5.36,,,0.26,0.7526205450733752,0.36682789780646985
PFBC,Preferred Bank,1.26B,3.20,0.0302,0.2922,0.0667,Quarterly,5.0,13.0,0.133,0.1732,SCHD,0.0296,0.034563447912496006,0.022410471472740834,0.060760834019634356,0.03001020776463459,0.014240710854556195,0.0649847022782227,Financial Services,Banks - Regional,4.36,,17.58,0.082,0.047,10.71,0.020270270270270264,0.006324255961635568
TNC,Tennant Company,1.13B,1.24,0.0187,1.2067,0.0508,Quarterly,54.0,56.0,0.0537,0.061500000000000006,King,0.0137,0.015468344791645307,0.009756355613866504,0.024907417602120438,0.015155027360600837,0.009756355613866504,0.024907417602120438,Industrials,Specialty Industrial Machinery,1.96,73.11,3.08,-0.593,0.017,1.04,0.3649635036496351,0.233913971585111
CRI,"Carter's, Inc.",1.12B,1.00,0.0327,0.1866,-0.5238,Quarterly,,14.0,-0.3066,0.045599999999999995,SCHD,0.0435,0.05653811513235498,0.00893436626491488,0.11655905599932619,0.040832387255061775,0.004567352569270849,0.11655905599932619,Consumer Cyclical,Apparel Retail,1.22,115.33,20.74,471.464,0.052,5.36,-0.24827586206896546,-0.1991651187147684
UVV,Universal Corporation,1.08B,3.32,0.0766,4.359100000000001,0.0123,Quarterly,56.0,56.0,0.0124,0.0126,King,0.0598,0.08229088017858419,0.053496864907885945,0.11239784375586542,0.08358837469020594,0.05097358368585354,0.1171777887240603,Consumer Defensive,Tobacco,0.99,85.55,2.28,,-0.118,0.76,0.28093645484949836,-0.08360462463956449
MSEX,Middlesex Water Company,1.04B,1.44,0.026000000000000002,0.5559000000000001,0.0588,Quarterly,53.0,56.0,0.0483,0.057300000000000004,King,0.0188,0.022439573374535587,0.012822068899161135,0.03513963506070445,0.02225478527906852,0.012822068899161135,0.037276928817766716,Utilities,Utilities - Regulated Water,-1.35,83.98,9.77,0.316,0.143,2.59,0.3829787234042554,0.16828806362171464
CPF,Central Pacific Financial Corp.,956.52M,1.20,0.0323,0.373,0.08410000000000001,Quarterly,1.0,14.0,0.0371,0.043,SCHD,0.0439,0.05081316732064313,0.030374444663863628,0.08950302844070145,0.04954395273411135,0.026619732004296424,0.10874463440454213,Financial Services,Banks - Regional,3.14,,14.25,0.194,0.077,3.11,-0.26423690205011385,-0.34805363283496693
THFF,First Financial Corporation,903.84M,2.24,0.029500000000000002,0.31379999999999997,0.098,Quarterly,36.0,44.0,0.3128,0.1407,SCHD,0.0299,0.04089971075050703,0.0264524698125624,0.06837488214877604,0.04282222599466803,0.025759592281449355,0.08269262848376854,Financial Services,Banks - Regional,3.58,,13.42,0.219,0.155,7.14,-0.013377926421404602,-0.31110540578452955
KFRC,Kforce Inc.,862.56M,1.60,0.031,0.7564,0.0258,Quarterly,8.0,14.0,0.0483,0.11560000000000001,SCHD,0.0262,0.03431801452717262,0.014642927861465852,0.08214617464812242,0.031015467880953294,0.013718035543511867,0.08214617464812242,Industrials,Staffing & Employment Services,1.7,98.74,28.27,0.238,0.045,2.12,0.18320610687022895,-0.0004987150609065446
VRTS,"Virtus Investment Partners, Inc.",860.68M,9.80,0.0753,0.5585,0.0546,Quarterly,8.0,13.0,0.121,0.195,SCHD,0.0356,0.04446391869068202,0.014556645346079875,0.09505019721005226,0.033629035027293315,0.012919608115694184,0.09505019721005226,Financial Services,Asset Management,-1.15,44.52,10.67,0.092,-0.044,17.54,1.1151685393258428,1.2391365062627147
ETD,Ethan Allen Interiors Inc.,530.01M,1.81,0.0855,3.0833,1.6575,Quarterly,,31.0,0.3726,0.1216,SCHD,0.0508,0.11986701890592241,0.0732641935093614,0.22937530555553284,0.11597236670481202,0.03602777964548518,0.41905342038533977,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.9,25.6,8.36,-0.037,-0.085,1.56,0.6830708661417325,-0.2627554095052165
AMSF,"AMERISAFE, Inc.",454.76M,2.64,0.1065,1.0562,-0.4229,Quarterly,,14.0,-0.2108,-0.10800000000000001,SCHD,0.0286,0.13577693672530974,0.0781732063217597,0.2429811105588799,0.13870430547969814,0.0781732063217597,0.2429811105588799,Financial Services,Insurance - Specialty,0.18,,18.23,0.068,0.134,2.48,2.7237762237762237,-0.23217956622414884
OXM,"Oxford Industries, Inc.",419.84M,2.80,0.09949999999999999,,0.0182,Quarterly,5.0,56.0,0.0373,0.1383,SCHD,0.0337,0.046636784101648635,0.018894267840663847,0.1236195239660023,0.03711621587870013,0.01565252713040989,0.1236195239660023,Consumer Cyclical,Apparel Manufacturing,0.27,92.84,-1.17,1.902,-0.022,-0.44,1.9525222551928783,1.6807689750802433
CMA,CMA (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SCHD,,,,,,,,,,,,,,,,,
FMCB,FMCB (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,King,0.0174,0.022435984049801128,0.0136748139089052,0.02828806964127381,0.022286463026844023,0.01088551498248875,0.03422300918461458,Financial Services,Banks - Regional,6.98,,14.85,0.105,0.067,139.63,-1.0,-1.0
JHG,JHG (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SCHD,,,,,,,,,,,,,,,,,
LANC,LANC (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,King,,,,,,,,,,,,,,,,,
CWENA,CWENA (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SCHD,,,,,,,,,,,,,,,,,
CDUAF,CDUAF (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,King,0.0495,0.06439780399833515,0.016815155795805566,0.09163740287591941,0.06447436501683425,0.016815155795805566,0.11550385631917807,Utilities,Utilities - Diversified,0.86,179.1,1.93,0.182,0.086,0.11,-1.0,-1.0
CTRA,CTRA (Premium Stock),,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SCHD,,,,,,,,,,,,,,,,,
ACN,Accenture plc,113.93B,6.52,0.035,0.5215,0.1014,Quarterly,6.0,22.0,0.1332,0.13119999999999998,Others,0.0179,0.020140092982819807,0.009412202044686215,0.038425967965034016,0.021303659649830976,0.009412202044686215,0.038425967965034016,Technology,Information Technology Services,2.94,25.04,24.41,0.09,0.056,12.53,0.9553072625698327,0.6429102123905596
PEG,Public Service Enterprise Group Incorporated,34.55B,2.68,0.038599999999999995,0.6666,0.0602,Quarterly,14.0,56.0,0.0547,0.055,Others,0.0323,0.037798761974782505,0.026742638192323975,0.05628416872466081,0.04279146784494549,0.026742638192323975,0.06425992472378443,Utilities,Utilities - Regulated Electric,0.02,142.41,11.83,-0.427,-0.089,4.02,0.19504643962848275,-0.09795101818271905
TS,Tenaris S.A.,28.29B,2.38,0.0425,0.6295000000000001,0.4,Semi-Annual,5.0,24.0,0.3013,0.3454,Others,0.0326,0.04380536099857083,0.019484272491229464,0.07278682079437697,0.04978051323086203,0.006985820844170906,0.14264652745159023,Energy,Oil & Gas Equipment & Services,2.2,2.6,11.58,-0.049,-0.039,3.74,0.3036809815950922,-0.14625227339657848
CMS,CMS Energy Corporation,20.27B,2.28,0.0354,0.6857,0.0513,Quarterly,18.0,20.0,0.0542,0.056299999999999996,Others,0.0301,0.0376617443677986,0.027622741978459014,0.05184814428082016,0.03851279629267148,0.027533129010571724,0.05184814428082016,Utilities,Utilities - Regulated Electric,-2.72,185.6,9.16,-0.439,-0.005,3.33,0.1760797342192692,-0.08082498785640777
MKC.V,"McCormick & Company, Incorporated",13.11B,1.92,0.0381,0.3195,0.0678,Quarterly,33.0,53.0,0.0706,0.0728,Others,0.0222,0.02673880749746678,0.014766911628109041,0.047988561525797904,0.023554571710953744,0.014721297543007864,0.047988561525797904,Consumer Defensive,Packaged Foods,1.53,65.14,24.73,-0.142,0.167,6.01,0.7162162162162162,0.6175203891430596
DKS,"DICK'S Sporting Goods, Inc.",11.01B,5.00,0.0404,0.5347,0.0475,Quarterly,11.0,16.0,0.12480000000000001,0.2746,Others,0.0208,0.03919549367762248,0.01756094717041125,0.11945862429027101,0.03473724107608436,0.013507049218579313,0.11945862429027101,Consumer Cyclical,Specialty Retail,0.97,139.08,18.48,-0.257,0.532,9.06,0.9423076923076923,0.1630169451716846
DOX,Amdocs Limited,6.21B,2.28,0.0382,0.5389,0.08449999999999999,Quarterly,13.0,15.0,0.0953,0.0968,Others,0.0209,0.024348908451225244,0.018011229841061148,0.04359421193820618,0.021829680173150033,0.014719910670184968,0.04359421193820618,Technology,Software - Infrastructure,2.88,32.67,13.31,-0.574,0.027,4.21,0.8277511961722488,0.7499111162876795
AUB,Atlantic Union Bankshares Corporation,5.55B,1.48,0.038,0.4425,0.0882,Quarterly,15.0,33.0,0.0724,0.069,Others,0.0363,0.045727433955781244,0.0320405501177967,0.07104671272488652,0.04244723593680243,0.026170221198274744,0.07863090985882062,Financial Services,Banks - Regional,11.58,,9.76,8.348,0.358,3.43,0.046831955922865015,-0.10477091944040116
HRB,"H&R Block, Inc.",5.49B,1.84,0.0414,0.3246,0.1133,Quarterly,10.0,56.0,0.1306,0.1017,Others,0.0324,0.04130092539676405,0.02076299978849908,0.07238454388593583,0.05287962770920048,0.02076299978849908,0.11584560953124277,Consumer Cyclical,Personal Services,3.58,1789.42,713.54,0.045,0.03,5.69,0.27777777777777785,-0.2170897982173795
OTEX,Open Text Corporation,5.48B,1.12,0.048499999999999995,0.4341,0.04,Quarterly,12.0,14.0,0.0412,0.060599999999999994,Others,0.0303,0.03804967770758902,0.022410846403096624,0.06889218807467033,0.030021379094278624,0.016275524316199007,0.06889218807467033,Technology,Software - Application,3.01,148.72,16.19,4.761,0.029,2.58,0.6006600660066005,0.6155153914712388
NJR,New Jersey Resources Corporation,5.37B,2.00,0.0378,0.5532,0.0548,Quarterly,30.0,56.0,0.0658,0.07200000000000001,Others,0.0353,0.044720179928409716,0.03164030015220039,0.05812664081845138,0.041863819036763235,0.029501764743292348,0.06307766696851863,Utilities,Utilities - Regulated Gas,-1.33,146.78,14.45,,0.168,3.61,0.07082152974504256,-0.09707234385841725
MZTI,The Marzetti Company,2.83B,4.00,0.038900000000000004,0.5731,0.0526,Quarterly,9.0,56.0,0.0557,0.0592,Others,0.0202,0.025335843710130774,0.016356627431820536,0.04723968107083892,0.024122349904281134,0.016356627431820536,0.06762781527655197,Consumer Defensive,Packaged Foods,1.9,24.1,18.68,0.495,-0.022,6.98,0.925742574257426,0.6126123762551091
AGM.A,Federal Agricultural Mortgage Corporation,2.32B,6.40,0.042300000000000004,0.3503,0.0678,Quarterly,14.0,23.0,0.1402,0.1286,Others,0.0365,0.042775138179356485,0.031038833632607794,0.06456526559430753,0.04418903612980623,0.021659998032857633,0.09114125584515792,Financial Services,Credit Services,0.9,1994.18,13.48,0.208,0.249,18.29,0.15890410958904128,-0.04274897791970708
TRN,"Trinity Industries, Inc.",2.22B,1.24,0.0443,0.2998,0.0333,Quarterly,15.0,56.0,0.0604,0.081,Others,0.0374,0.04443533714915036,0.03075403239707592,0.07037478603910087,0.03792610497574611,0.01714046971998869,0.07037478603910087,Industrials,Railroads,-4.41,468.39,30.16,6.195,-0.042,4.23,0.18449197860962557,0.1680608917875964
UTL,Unitil Corporation,946.30M,1.90,0.0366,0.5971,0.056299999999999996,Quarterly,11.0,42.0,0.053200000000000004,0.0436,Others,0.0318,0.03913551302096664,0.028832899215904376,0.0540775635584041,0.039515591076902334,0.028402390073153233,0.06465689969823185,Utilities,Utilities - Diversified,-1.79,149.59,9.62,0.053,0.14,3.14,0.15094339622641503,-0.07378330925705312
FINV,FinVolution Group,797.61M,0.31,0.0942,0.2616,0.1128,Annual,5.0,8.0,0.1362,0.1378,Others,0.0419,0.05031832787387425,0.024398694455756837,0.09415384615384616,0.05786741968525762,0.016295417009799203,0.2088207875950272,Financial Services,Credit Services,3.48,9.4,11.58,-0.357,-0.049,1.1,1.2482100238663485,0.6278590010122488
SGU,"Star Group, L.P.",422.94M,0.79,0.0613,0.3554,0.0699,Quarterly,13.0,18.0,0.0669,0.0682,Others,0.0571,0.07795923383365305,0.05635920284710776,0.11470869706773727,0.08114634349506705,0.05635920284710776,0.13891686939043954,Energy,Oil & Gas Refining & Marketing,2.15,69.41,24.07,,0.172,2.27,0.07355516637478113,-0.24457471082814133
VALU,"Value Line, Inc.",362.66M,1.40,0.0362,0.6631999999999999,0.08,Quarterly,11.0,44.0,0.084,0.0944,Others,0.025,0.03149789698726132,0.010437534150719782,0.052039929263129926,0.04003523650178065,0.010437534150719782,0.0780384195139043,Financial Services,Financial Data & Stock Exchanges,1.52,1.77,18.68,-0.277,-0.064,2.11,0.44800000000000006,-0.0957965241846408
ARTNA,Artesian Resources Corporation,355.25M,1.28,0.037000000000000005,0.5557,0.0406,Quarterly,32.0,34.0,0.0405,0.040999999999999995,Others,0.0291,0.0340782647146551,0.019898412464501414,0.05097870571794084,0.03526587658784083,0.019898412464501414,0.05097870571794084,Utilities,Utilities - Regulated Water,-1.46,72.39,9.42,0.044,0.074,2.28,0.2714776632302407,0.049172842984344614
RGCO,"RGC Resources, Inc.",224.02M,0.87,0.0404,0.6429,0.045599999999999995,Quarterly,22.0,33.0,0.0298,0.0333,Others,0.0379,0.044537998689370514,0.03236836044758128,0.06174107194594873,0.03957701244592377,0.024576815579419552,0.06174107194594873,Utilities,Utilities - Regulated Gas,0.97,121.18,11.69,,-0.009,1.35,0.0659630606860157,0.02079458511934723
UBCP,"United Bancorp, Inc.",90.97M,0.96,0.0602,0.6881999999999999,0.044000000000000004,Quarterly,6.0,34.0,0.056799999999999996,0.0699,Others,0.048,0.07557514243643886,0.047779064420812735,0.11871712204009424,0.07258566312408839,0.047779064420812735,0.11871712204009424,Financial Services,Banks - Regional,-0.24,,12.1,0.091,0.092,1.38,0.2541666666666666,-0.1706351170604387
